word,original_word,length,frequency,log_frequency,predictability,skip_probability,total_occurrences
the,The,3,29449.179999999997,4.4690732065447465,0.41836636687085377,0.8333333333333334,12
a,a,1,20415.269999999997,4.309955128012859,0.0018580185421672411,0.8333333333333334,12
of,of,2,11577.240000000003,4.063605036452091,0.15726570362101508,0.8333333333333334,12
of,of,2,11577.240000000003,4.063605036452091,0.35824684555502057,0.8333333333333334,12
of,of,2,11577.240000000003,4.063605036452091,0.49529607194464026,0.8333333333333334,12
the,the,3,29449.179999999997,4.4690732065447465,0.5755475074034597,0.8333333333333334,12
are,are,3,5209.25,3.716775200399702,0.003490024232447569,0.8333333333333334,12
and,and,3,13387.839999999998,4.126710513400981,0.001868787804616651,0.8333333333333334,12
of,of,2,11577.240000000003,4.063605036452091,0.22426011176598268,0.8333333333333334,12
a,a,1,20415.269999999997,4.309955128012859,0.004845722447779408,0.8333333333333334,12
at,at,2,3217.099999999999,3.507464560676048,0.0011550289554429075,0.8333333333333334,12
to,to,2,22677.84,4.3556016868719265,0.0009458075075081262,0.8333333333333334,12
of,of,2,11577.240000000003,4.063605036452091,0.27834439673829664,0.8333333333333334,12
of,of,2,11577.240000000003,4.063605036452091,0.0015498190613260252,0.8333333333333334,12
with,with,4,5048.330000000001,3.7031477361914535,0.0006274226699834927,0.8333333333333334,12
in,in,2,9773.410000000002,3.990046118048168,0.0046007178124229595,0.8333333333333334,12
11,"11,",2,1.0,0.0,0.00010000000000000003,0.8333333333333334,12
,--,0,1.0,0.0,0.0004616580144107193,0.8333333333333334,12
23,"23,",2,1.0,0.0,0.00010000000000000003,0.8333333333333334,12
of,of,2,11577.240000000003,4.063605036452091,0.8642499802477209,0.8333333333333334,12
as,as,2,2217.02,3.345769610954118,0.10299474499783766,0.8333333333333334,12
the,the,3,29449.179999999997,4.4690732065447465,0.46745652946886196,0.8333333333333334,12
in,in,2,9773.410000000002,3.990046118048168,0.12004474898495011,0.8333333333333334,12
20,"20,",2,1.0,0.0,0.00010000000000000003,0.8333333333333334,12
the,the,3,29449.179999999997,4.4690732065447465,0.00042457075920672086,0.8333333333333334,12
to,to,2,22677.84,4.3556016868719265,0.01866228875434447,0.8333333333333334,12
in,in,2,9773.410000000002,3.990046118048168,0.15726948016039446,0.8333333333333334,12
and,and,3,13387.839999999998,4.126710513400981,0.0020505616685902416,0.8333333333333334,12
27,"27,",2,1.0,0.0,0.00010000000000000003,0.8333333333333334,12
of,of,2,11577.240000000003,4.063605036452091,0.008198284779518908,0.8333333333333334,12
in,in,2,9773.410000000002,3.990046118048168,0.0012220750800462678,0.8333333333333334,12
was,was,3,5654.729999999999,3.752411873220891,0.0047173287425555386,0.8333333333333334,12
the,the,3,29449.179999999997,4.4690732065447465,0.009267325991390489,0.8333333333333334,12
his,his,3,2124.7799999999997,3.3273139698064678,0.00010000000000000003,0.8333333333333334,12
and,and,3,13387.839999999998,4.126710513400981,0.007513374371039018,0.8333333333333334,12
the,the,3,29449.179999999997,4.4690732065447465,0.09267325991390486,0.8333333333333334,12
by,by,2,1340.4699999999998,3.1272570988259853,0.06461885296244795,0.8333333333333334,12
a,a,1,20415.269999999997,4.309955128012859,0.1584910557645638,0.8333333333333334,12
the,the,3,29449.179999999997,4.4690732065447465,0.13819955134332945,0.8333333333333334,12
to,to,2,22677.84,4.3556016868719265,0.0003679742188991932,0.8333333333333334,12
in,in,2,9773.410000000002,3.990046118048168,0.013810655839468082,0.8333333333333334,12
the,the,3,29449.179999999997,4.4690732065447465,0.3124653867827325,0.8333333333333334,12
of,of,2,11577.240000000003,4.063605036452091,0.08885543730165991,0.8333333333333334,12
to,to,2,22677.84,4.3556016868719265,0.03282430851472635,0.8333333333333334,12
he,he,2,7637.199999999998,3.8829341638851793,0.0019818187670420317,0.8333333333333334,12
a,a,1,20415.269999999997,4.309955128012859,0.22390717593441453,0.8333333333333334,12
was,was,3,5654.729999999999,3.752411873220891,0.06692037150515202,0.8333333333333334,12
he,he,2,7637.199999999998,3.8829341638851793,0.05900968676403739,0.8333333333333334,12
of,of,2,11577.240000000003,4.063605036452091,0.6178768721723761,0.8333333333333334,12
in,in,2,9773.410000000002,3.990046118048168,0.91739827868945,0.8333333333333334,12
1,"1,",1,1.0,0.0,0.00010000000000000003,0.8333333333333334,12
of,of,2,11577.240000000003,4.063605036452091,0.00013674874070523753,0.8333333333333334,12
to,to,2,22677.84,4.3556016868719265,0.0011925399007711162,0.8333333333333334,12
as,as,2,2217.02,3.345769610954118,0.005046001033059436,0.8333333333333334,12
the,the,3,29449.179999999997,4.4690732065447465,0.01745652946886197,0.8333333333333334,12
and,and,3,13387.839999999998,4.126710513400981,0.027056137616618955,0.8333333333333334,12
he,he,2,7637.199999999998,3.8829341638851793,0.0019818187670420317,0.8333333333333334,12
got,got,3,3306.4899999999984,3.519367213581241,0.0003333685861033582,0.8333333333333334,12
and,and,3,13387.839999999998,4.126710513400981,0.01766111555967495,0.8333333333333334,12
an,an,2,1864.1399999999996,3.2704785254773365,0.00021039971755016005,0.8333333333333334,12
would,would,5,1767.8800000000008,3.2474527826756234,0.00015184629603625638,0.8333333333333334,12
a,a,1,20415.269999999997,4.309955128012859,0.005563607254857841,0.8333333333333334,12
they,they,4,4102.9400000000005,3.6130951660384603,0.6347021760117001,0.8333333333333334,12
and,and,3,13387.839999999998,4.126710513400981,0.0020505616685902416,0.8333333333333334,12
in,in,2,9773.410000000002,3.990046118048168,0.08608219643697966,0.8333333333333334,12
in,in,2,9773.410000000002,3.990046118048168,0.023397692629565425,0.8333333333333334,12
as,as,2,2217.02,3.345769610954118,0.005520123967132155,0.8333333333333334,12
as,as,2,2217.02,3.345769610954118,0.7749965094975498,0.8333333333333334,12
ii,II,2,1.1200000000000003,0.04921802267018165,0.00010000000000000003,0.8333333333333334,12
a,a,1,20415.269999999997,4.309955128012859,0.03890033027598232,0.8333333333333334,12
1959,1959),4,1.0,0.0,0.00010000000000000003,0.8333333333333334,12
40,(40,2,1.0,0.0,0.00010000000000000003,0.8333333333333334,12
island,island,6,39.57,1.597366050266028,0.00016523488455940838,0.8333333333333334,12
27,"27,",2,1.0,0.0,0.00010000000000000003,0.8333333333333334,12
the,the,3,29449.179999999997,4.4690732065447465,0.03581557320835833,0.8333333333333334,12
and,and,3,13387.839999999998,4.126710513400981,0.02050561668590242,0.8333333333333334,12
in,in,2,9773.410000000002,3.990046118048168,0.15467457754153316,0.8333333333333334,12
to,to,2,22677.84,4.3556016868719265,0.10545040430776471,0.8333333333333334,12
his,his,3,2124.7799999999997,3.3273139698064678,0.02304494993240563,0.8333333333333334,12
a,a,1,20415.269999999997,4.309955128012859,0.03890033027598232,0.8333333333333334,12
city,City),4,169.09999999999997,2.228143607597741,0.00010000000000000003,0.8333333333333334,12
8,"8,",1,1.0,0.0,0.00010000000000000003,0.8333333333333334,12
the,the,3,29449.179999999997,4.4690732065447465,0.09267325991390486,0.8333333333333334,12
a,a,1,20415.269999999997,4.309955128012859,0.05171543120211907,0.8333333333333334,12
to,to,2,22677.84,4.3556016868719265,0.37598921542863645,0.8333333333333334,12
in,in,2,9773.410000000002,3.990046118048168,0.008307369598540618,0.8333333333333334,12
18,"18,",2,1.0,0.0,0.00010000000000000003,0.8333333333333334,12
to,to,2,22677.84,4.3556016868719265,0.3757118636041464,0.8333333333333334,12
born,(born,4,83.69000000000001,1.9226735678585538,0.00010000000000000003,0.8333333333333334,12
of,of,2,11577.240000000003,4.063605036452091,0.8642499802477209,0.8333333333333334,12
in,in,2,9773.410000000002,3.990046118048168,0.0009030044202729127,0.8333333333333334,12
in,in,2,9773.410000000002,3.990046118048168,0.0745880342160841,0.8333333333333334,12
the,the,3,29449.179999999997,4.4690732065447465,0.23266568214056346,0.8333333333333334,12
army,Army,4,85.69000000000001,1.932930142830789,0.0023969833397417986,0.8333333333333334,12
in,in,2,9773.410000000002,3.990046118048168,0.9151381065583947,0.8333333333333334,12
of,of,2,11577.240000000003,4.063605036452091,0.12363741852207143,0.8333333333333334,12
the,the,3,29449.179999999997,4.4690732065447465,0.7661683263018196,0.8333333333333334,12
at,at,2,3217.099999999999,3.507464560676048,0.00010000000000000003,0.8333333333333334,12
this,this,4,7978.729999999997,3.901933768808625,0.0016323565250578218,0.8333333333333334,12
bush,Bush,4,14.120000000000003,1.149834696715785,0.00010000000000000003,0.8333333333333334,12
the,the,3,29449.179999999997,4.4690732065447465,0.31585822684697684,0.8333333333333334,12
of,of,2,11577.240000000003,4.063605036452091,0.024594854338556734,0.8333333333333334,12
film,film,4,65.25,1.814580516010319,0.00010000000000000003,0.8333333333333334,12
by,by,2,1340.4699999999998,3.1272570988259853,0.005182157193634269,0.8333333333333334,12
only,only,4,1083.7099999999998,3.0349130808650098,0.0007041871547258486,0.8333333333333334,12
of,of,2,11577.240000000003,4.063605036452091,0.5335617854691941,0.8333333333333334,12
in,in,2,9773.410000000002,3.990046118048168,0.09617390574635477,0.8333333333333334,12
to,to,2,22677.84,4.3556016868719265,0.00010000000000000003,0.8333333333333334,12
is,is,2,9013.0,3.954869371066479,0.008669484083104029,0.8333333333333334,12
to,to,2,22677.84,4.3556016868719265,0.060718743552340075,0.8333333333333334,12
for,for,3,6895.100000000001,3.838540569153386,0.9272038488142264,0.8333333333333334,12
who,who,3,2222.9399999999996,3.346927740692434,0.001487513622130156,0.8333333333333334,12
jane,Jane,4,42.98000000000001,1.633266411155425,0.00010000000000000003,0.8333333333333334,12
to,to,2,22677.84,4.3556016868719265,0.974840594391262,0.8333333333333334,12
of,of,2,11577.240000000003,4.063605036452091,0.06422006172439552,0.8333333333333334,12
films,films,5,14.710000000000006,1.1676126727275304,0.00010000000000000003,0.8333333333333334,12
of,of,2,11577.240000000003,4.063605036452091,0.6207963345356651,0.8333333333333334,12
whig,Whig,4,0.06000000000000002,-1.2218487496163564,0.00010000000000000003,0.8333333333333334,12
of,of,2,11577.240000000003,4.063605036452091,0.03496156346418243,0.8333333333333334,12
30,"30,",2,1.0,0.0,0.00010000000000000003,0.8333333333333334,12
the,the,3,29449.179999999997,4.4690732065447465,0.17856124796384074,0.8333333333333334,12
the,the,3,29449.179999999997,4.4690732065447465,0.06035822547870195,0.8333333333333334,12
moved,moved,5,69.33000000000001,1.8409212001987714,0.00065756837278658,0.8333333333333334,12
within,within,6,59.159999999999975,1.7720281653248549,0.00015995396867522944,0.8333333333333334,12
to,to,2,22677.84,4.3556016868719265,0.17679120025339798,0.8333333333333334,12
of,of,2,11577.240000000003,4.063605036452091,0.6731666699223863,0.8333333333333334,12
a,a,1,20415.269999999997,4.309955128012859,0.03164732627073724,0.8333333333333334,12
and,and,3,13387.839999999998,4.126710513400981,0.0017942414600164611,0.8333333333333334,12
a,a,1,20415.269999999997,4.309955128012859,0.005292513691102966,0.8333333333333334,12
and,and,3,13387.839999999998,4.126710513400981,0.0001757624287363065,0.8333333333333334,12
of,of,2,11577.240000000003,4.063605036452091,0.961213005588299,0.8333333333333334,12
in,in,2,9773.410000000002,3.990046118048168,0.016040165444472076,0.8333333333333334,12
the,the,3,29449.179999999997,4.4690732065447465,0.05446319227627138,0.8333333333333334,12
golf,golf,4,25.53,1.4070508148042504,0.00010000000000000003,0.8333333333333334,12
was,was,3,5654.729999999999,3.752411873220891,0.0047173287425555386,0.8333333333333334,12
the,the,3,29449.179999999997,4.4690732065447465,0.7661683263018196,0.8333333333333334,12
12,"12,",2,1.0,0.0,0.00010000000000000003,0.8333333333333334,12
of,of,2,11577.240000000003,4.063605036452091,0.015498190613260252,0.8333333333333334,12
he,he,2,7637.199999999998,3.8829341638851793,0.0019818187670420317,0.8333333333333334,12
few,few,3,301.82000000000005,2.47974801476975,0.2410574282719581,0.8333333333333334,12
and,and,3,13387.839999999998,4.126710513400981,0.14074113046346995,0.8333333333333334,12
he,he,2,7637.199999999998,3.8829341638851793,0.0001321212511361355,0.8333333333333334,12
of,of,2,11577.240000000003,4.063605036452091,0.5640984370067513,0.8333333333333334,12
and,and,3,13387.839999999998,4.126710513400981,0.061367041112393515,0.8333333333333334,12
and,and,3,13387.839999999998,4.126710513400981,0.02050561668590242,0.8333333333333334,12
who,who,3,2222.9399999999996,3.346927740692434,0.008872049304830699,0.8333333333333334,12
in,in,2,9773.410000000002,3.990046118048168,0.0013810655839468083,0.8333333333333334,12
as,as,2,2217.02,3.345769610954118,0.08937193358378127,0.8333333333333334,12
to,to,2,22677.84,4.3556016868719265,0.10861373774583057,0.8333333333333334,12
of,of,2,11577.240000000003,4.063605036452091,0.015498190613260252,0.8333333333333334,12
until,until,5,302.4700000000001,2.480682306325487,0.0006805317343903035,0.8333333333333334,12
in,in,2,9773.410000000002,3.990046118048168,0.5297934097839557,0.8333333333333334,12
july,(July,4,12.08,1.0820669342851128,0.00010000000000000003,0.8333333333333334,12
as,as,2,2217.02,3.345769610954118,0.1597373653305867,0.8333333333333334,12
to,to,2,22677.84,4.3556016868719265,0.01192539900771116,0.8333333333333334,12
the,the,3,29449.179999999997,4.4690732065447465,0.5755475074034597,0.8333333333333334,12
a,a,1,20415.269999999997,4.309955128012859,0.03890033027598232,0.8333333333333334,12
by,by,2,1340.4699999999998,3.1272570988259853,0.681411942412301,0.8333333333333334,12
,-,0,1.0,0.0,0.00010000000000000003,0.8333333333333334,12
to,to,2,22677.84,4.3556016868719265,0.11236406608514925,0.8333333333333334,12
5,(5,1,1.0,0.0,0.00010000000000000003,0.8333333333333334,12
from,from,4,2039.0600000000002,3.309430005221756,0.0034305285562313687,0.8333333333333334,12
a,a,1,20415.269999999997,4.309955128012859,0.61785029379044,0.8333333333333334,12
in,in,2,9773.410000000002,3.990046118048168,0.19103229135042452,0.8333333333333334,12
of,of,2,11577.240000000003,4.063605036452091,0.10262237159193921,0.8333333333333334,12
a,a,1,20415.269999999997,4.309955128012859,0.05171543120211907,0.8333333333333334,12
of,of,2,11577.240000000003,4.063605036452091,0.004556911942235447,0.8333333333333334,12
of,of,2,11577.240000000003,4.063605036452091,0.9476162364295995,0.8333333333333334,12
in,in,2,9773.410000000002,3.990046118048168,0.09006354694979236,0.8333333333333334,12
the,The,3,29449.179999999997,4.4690732065447465,0.00010000000000000003,0.8333333333333334,12
an,an,2,1864.1399999999996,3.2704785254773365,0.003364123342030626,0.8333333333333334,12
the,the,3,29449.179999999997,4.4690732065447465,0.19514789165783195,0.8333333333333334,12
an,an,2,1864.1399999999996,3.2704785254773365,0.0005227353862500663,0.8333333333333334,12
in,in,2,9773.410000000002,3.990046118048168,0.11388106558394682,0.8333333333333334,12
to,to,2,22677.84,4.3556016868719265,0.023686640765755895,0.8333333333333334,12
,-,0,1.0,0.0,0.00010000000000000003,0.8333333333333334,12
on,on,2,6955.729999999997,3.8423427156846257,0.0010760757276148411,0.8181818181818182,11
guest,guest,5,39.94,1.6014080605346839,0.00010000000000000003,0.8181818181818182,11
his,his,3,2124.7799999999997,3.3273139698064678,0.015947304331066024,0.8181818181818182,11
of,of,2,11577.240000000003,4.063605036452091,0.9476162364295995,0.8181818181818182,11
by,by,2,1340.4699999999998,3.1272570988259853,0.0,0.8181818181818182,11
to,to,2,22677.84,4.3556016868719265,0.011925399007711158,0.8181818181818182,11
the,the,3,29449.179999999997,4.4690732065447465,0.009704474496153614,0.8181818181818182,11
as,as,2,2217.02,3.3457696109541177,0.015973736533058672,0.8181818181818182,11
lion,Lion,4,15.349999999999996,1.1861083798132055,0.00010000000000000003,0.8181818181818182,11
on,on,2,6955.729999999997,3.8423427156846257,0.00334955014231357,0.8181818181818182,11
of,of,2,11577.240000000003,4.063605036452091,0.012061585624670895,0.8181818181818182,11
who,who,3,2222.9399999999996,3.3469277406924336,0.00014875136221301563,0.8181818181818182,11
in,in,2,9773.410000000002,3.990046118048168,0.0,0.8181818181818182,11
the,the,3,29449.179999999997,4.4690732065447465,0.009704474496153614,0.8181818181818182,11
the,the,3,29449.179999999997,4.4690732065447465,0.0,0.8181818181818182,11
for,for,3,6895.1,3.838540569153386,0.9272038488142264,0.8181818181818182,11
in,in,2,9773.410000000002,3.990046118048168,0.0,0.8181818181818182,11
of,of,2,11577.240000000003,4.063605036452091,0.11988369566198487,0.8181818181818182,11
now,(now,3,3202.61,3.505504055379279,0.0,0.8181818181818182,11
of,of,2,11577.240000000003,4.063605036452091,0.005712619319637105,0.8181818181818182,11
in,in,2,9773.410000000002,3.990046118048168,0.0,0.8181818181818182,11
city,city,4,169.09999999999997,2.228143607597741,0.0,0.8181818181818182,11
of,of,2,11577.240000000003,4.063605036452091,0.0,0.8181818181818182,11
from,from,4,2039.06,3.309430005221756,0.0,0.8181818181818182,11
and,and,3,13387.839999999998,4.126710513400981,0.02050561668590242,0.8181818181818182,11
born,born,4,83.69000000000001,1.922673567858554,0.00038755807557852925,0.8181818181818182,11
as,as,2,2217.02,3.3457696109541177,0.0,0.8181818181818182,11
the,the,3,29449.179999999997,4.4690732065447465,0.013838854259966506,0.8181818181818182,11
as,as,2,2217.02,3.3457696109541177,0.0,0.8181818181818182,11
1941,1941-,4,1.0,0.0,0.00010000000000000003,0.8181818181818182,11
in,in,2,9773.410000000002,3.990046118048168,0.0,0.8181818181818182,11
a,a,1,20415.269999999997,4.309955128012859,0.0,0.8181818181818182,11
60,60,2,1.0,0.0,0.0,0.8181818181818182,11
a,a,1,20415.269999999997,4.309955128012859,0.0,0.8181818181818182,11
1638,1638,4,1.0,0.0,0.0,0.8181818181818182,11
of,of,2,11577.240000000003,4.063605036452091,0.0,0.8181818181818182,11
in,in,2,9773.410000000002,3.990046118048168,0.0,0.8181818181818182,11
to,to,2,22677.84,4.3556016868719265,0.0,0.8181818181818182,11
and,and,3,13387.839999999998,4.126710513400981,0.0,0.8181818181818182,11
