rho,w,coverage_factor,time_condition,total_time,saccade_amplitude_mean_px,saccade_amplitude_std_px,saccade_amplitude_sem_px,n_episodes,n_saccades_total
0.29,0.79,1.3,30s,30,173.69270113113052,10.442458813655339,3.4808196045517796,9,903
0.29,0.79,1.3,60s,60,173.69256654369303,17.138117092258494,5.712705697419498,9,1635
0.29,0.79,1.3,90s,90,185.90614233320298,16.94249296837316,5.647497656124386,9,2347
0.29,0.79,1.4,30s,30,172.7564062246155,12.193127239443937,4.064375746481312,9,904
0.29,0.79,1.4,60s,60,171.7387451476271,14.284139633201313,4.761379877733771,9,1629
0.29,0.79,1.4,90s,90,185.52429183118457,18.59206026199574,6.197353420665247,9,2367
0.29,0.79,1.5,30s,30,172.08797807094297,11.769659295850008,3.9232197652833363,9,872
0.29,0.79,1.5,60s,60,172.2591512849722,15.824093493286975,5.274697831095659,9,1575
0.29,0.79,1.5,90s,90,185.3972253024594,18.011971226259316,6.003990408753105,9,2338
0.29,0.79,1.6,30s,30,170.82184861412472,11.49169508557858,3.8305650285261934,9,879
0.29,0.79,1.6,60s,60,172.09054534024955,15.356395155156322,5.1187983850521075,9,1678
0.29,0.79,1.6,90s,90,186.01739554095116,19.683604217479296,6.561201405826432,9,2340
0.29,0.79,1.7,30s,30,171.1018503977154,8.52350547357179,2.841168491190597,9,893
0.29,0.79,1.7,60s,60,171.82298646735822,14.991050168447478,4.997016722815826,9,1549
0.29,0.79,1.7,90s,90,183.20906509605717,14.766821438039704,4.922273812679902,9,2313
0.29,0.79,1.8,30s,30,172.17711913293238,8.75487806828593,2.918292689428643,9,867
0.29,0.79,1.8,60s,60,171.0886950377041,14.181733885882474,4.727244628627491,9,1583
0.29,0.79,1.8,90s,90,183.5621150163864,17.810294734347384,5.936764911449128,9,2374
0.29,0.79,1.9,30s,30,170.0814523747504,7.745501027338298,2.5818336757794325,9,872
0.29,0.79,1.9,60s,60,171.698443482608,14.573922768179905,4.857974256059968,9,1618
0.29,0.79,1.9,90s,90,183.6141195631785,16.866392685041465,5.622130895013822,9,2308
0.29,0.79,2.0,30s,30,168.7156970144238,8.945357090253102,2.981785696751034,9,868
0.29,0.79,2.0,60s,60,171.56816036560102,14.216834852571145,4.738944950857048,9,1574
0.29,0.79,2.0,90s,90,181.81643930592497,14.494244565489165,4.831414855163055,9,2329
0.29,0.8,1.0,30s,30,174.82954255177555,10.921534824929473,3.6405116083098243,9,891
0.29,0.8,1.0,60s,60,176.05244019195047,13.774690245993986,4.591563415331328,9,1562
0.29,0.8,1.0,90s,90,189.78538559915128,20.081915925121464,6.693971975040488,9,2359
0.29,0.8,1.1,30s,30,175.37197468020506,11.803118921209066,3.9343729737363553,9,886
0.29,0.8,1.1,60s,60,175.57314845060878,13.342174185502198,4.4473913951674,9,1584
0.29,0.8,1.1,90s,90,189.6981043601968,19.98900262228091,6.663000874093637,9,2337
0.29,0.8,1.2,30s,30,171.92951553143843,9.793180526125468,3.264393508708489,9,851
0.29,0.8,1.2,60s,60,179.49678632874927,16.93904868430771,5.646349561435904,9,1614
0.29,0.8,1.2,90s,90,190.14195181338954,20.685903880015253,6.8953012933384175,9,2270
0.29,0.8,1.3,30s,30,173.42764944958094,10.773543911719491,3.591181303906497,9,919
0.29,0.8,1.3,60s,60,176.1857502519133,15.257008994547158,5.0856696648490525,9,1616
0.29,0.8,1.3,90s,90,188.17257622866845,16.547015973392202,5.515671991130734,9,2331
0.29,0.8,1.4,30s,30,173.85744209644042,12.75876486930519,4.25292162310173,9,872
0.29,0.8,1.4,60s,60,174.51438261043185,14.314492271130206,4.771497423710069,9,1638
0.29,0.8,1.4,90s,90,189.44655179233763,19.610959668830898,6.536986556276966,9,2341
0.29,0.8,1.5,30s,30,174.99501251331708,10.989797595053137,3.663265865017712,9,835
0.29,0.8,1.5,60s,60,175.37607129030235,16.24866698969334,5.4162223298977805,9,1624
0.29,0.8,1.5,90s,90,188.54610628904663,18.653835711408025,6.217945237136008,9,2295
0.29,0.8,1.6,30s,30,174.679377988762,8.620589232487358,2.8735297441624525,9,840
0.29,0.8,1.6,60s,60,177.26361568496878,17.90595431910696,5.96865143970232,9,1625
0.29,0.8,1.6,90s,90,187.16929465649196,17.029550699699953,5.676516899899984,9,2280
0.29,0.8,1.7,30s,30,173.08993016836294,9.17094682253525,3.0569822741784165,9,877
0.29,0.8,1.7,60s,60,174.80404589756853,15.062293136602568,5.020764378867523,9,1614
0.29,0.8,1.7,90s,90,187.61214272469547,20.65335260987286,6.884450869957621,9,2273
0.29,0.8,1.8,30s,30,172.24838180039978,7.241564168036664,2.413854722678888,9,831
0.29,0.8,1.8,60s,60,174.55416286563735,14.848760348629593,4.949586782876531,9,1655
0.29,0.8,1.8,90s,90,186.03780335296585,17.698020332453005,5.899340110817668,9,2252
0.29,0.8,1.9,30s,30,173.09765629542787,9.648123569137788,3.216041189712596,9,874
0.29,0.8,1.9,60s,60,173.885553097374,14.833741780172032,4.944580593390677,9,1620
0.29,0.8,1.9,90s,90,184.7929578717673,17.9475529528421,5.982517650947366,9,2242
0.29,0.8,2.0,30s,30,171.03843391012333,8.148148301355866,2.7160494337852885,9,920
0.29,0.8,2.0,60s,60,173.65433053544893,13.61183211635383,4.537277372117943,9,1586
0.29,0.8,2.0,90s,90,184.05835244206943,18.376599142716103,6.125533047572034,9,2345
0.3,0.5,0.0,30s,30,136.42219589257178,17.65623537742807,5.885411792476024,9,935
0.3,0.5,0.0,60s,60,128.2277500945479,10.476382186174956,3.492127395391652,9,1643
0.3,0.5,0.0,90s,90,130.44977937537158,11.700045389313456,3.900015129771152,9,2393
0.3,0.5,0.5,30s,30,137.46084555405008,12.570634604515003,4.190211534838334,9,925
0.3,0.5,0.5,60s,60,125.48565032632112,9.164378192807419,3.0547927309358065,9,1619
0.3,0.5,0.5,90s,90,129.65383906811377,8.213070620849335,2.7376902069497784,9,2343
0.3,0.5,1.0,30s,30,138.86462018198304,8.522513875561863,2.840837958520621,9,863
0.3,0.5,1.0,60s,60,127.60512503581127,8.28112139594195,2.7603737986473167,9,1625
0.3,0.5,1.0,90s,90,128.5304400334401,10.981902821765273,3.6606342739217577,9,2232
0.3,0.5,1.5,30s,30,134.45518216627823,8.987125452464285,2.9957084841547617,9,949
0.3,0.5,1.5,60s,60,128.00367170631526,6.646854963999566,2.2156183213331886,9,1665
0.3,0.5,1.5,90s,90,129.58053673552288,9.348123835827737,3.1160412786092455,9,2396
0.3,0.5,2.0,30s,30,135.3524013528747,7.645610718724427,2.5485369062414756,9,896
0.3,0.5,2.0,60s,60,127.92475835543782,7.195229467553857,2.3984098225179524,9,1669
0.3,0.5,2.0,90s,90,127.36797846375332,8.178396878208464,2.7261322927361546,9,2381
0.3,0.5,2.5,30s,30,130.8634946611368,7.165238713600598,2.3884129045335327,9,906
0.3,0.5,2.5,60s,60,127.79269960979221,7.073383285770603,2.3577944285902013,9,1669
0.3,0.5,2.5,90s,90,127.43449780433954,8.818488760423682,2.9394962534745606,9,2302
0.3,0.5,3.0,30s,30,133.1470295493233,7.493476958650394,2.497825652883465,9,904
0.3,0.5,3.0,60s,60,127.35040130131425,6.548414397207747,2.182804799069249,9,1647
0.3,0.5,3.0,90s,90,125.47780563267709,7.52553791480864,2.5085126382695466,9,2331
0.3,0.6,0.0,30s,30,153.3082754141801,22.08622106804228,7.362073689347427,9,897
0.3,0.6,0.0,60s,60,143.32634784509037,13.758896157659212,4.586298719219737,9,1617
0.3,0.6,0.0,90s,90,144.38268563329342,14.07575517765288,4.69191839255096,9,2333
0.3,0.6,0.5,30s,30,154.1932014485498,16.272053143826096,5.4240177146086985,9,903
0.3,0.6,0.5,60s,60,139.62190122890962,13.51151567905725,4.50383855968575,9,1591
0.3,0.6,0.5,90s,90,144.95787008683527,11.839719699063041,3.9465732330210135,9,2277
0.3,0.6,1.0,30s,30,156.35342939258356,13.98354698117325,4.66118232705775,9,916
0.3,0.6,1.0,60s,60,142.7209312677253,7.992684970163057,2.6642283233876856,9,1595
0.3,0.6,1.0,90s,90,146.2847801957622,13.230975460893388,4.410325153631129,9,2303
0.3,0.6,1.1,30s,30,149.9553184958437,11.644955017312707,3.881651672437569,9,949
0.3,0.6,1.1,60s,60,144.4136437182897,10.27772593568717,3.425908645229057,9,1619
0.3,0.6,1.1,90s,90,147.73742433766492,14.268842183939023,4.756280727979674,9,2367
0.3,0.6,1.2,30s,30,150.78776631818957,9.003314700856082,3.0011049002853607,9,881
0.3,0.6,1.2,60s,60,142.1248325553647,10.576428906254867,3.5254763020849555,9,1590
0.3,0.6,1.2,90s,90,146.93966038083087,12.9092545061401,4.303084835380033,9,2313
0.3,0.6,1.3,30s,30,153.28599149802034,10.117529826579329,3.3725099421931097,9,880
0.3,0.6,1.3,60s,60,141.85006108972655,9.607253452704756,3.202417817568252,9,1640
0.3,0.6,1.3,90s,90,146.85961944059875,12.97991860807245,4.3266395360241505,9,2306
0.3,0.6,1.4,30s,30,152.44183726779514,11.137657157536163,3.7125523858453877,9,906
0.3,0.6,1.4,60s,60,142.7681810727244,9.306788786712229,3.1022629289040764,9,1600
0.3,0.6,1.4,90s,90,148.11089885443573,13.657691857096376,4.552563952365459,9,2344
0.3,0.6,1.5,30s,30,149.7814743177694,9.769550442319431,3.2565168141064773,9,901
0.3,0.6,1.5,60s,60,140.96408436081126,9.121631988129833,3.0405439960432776,9,1655
0.3,0.6,1.5,90s,90,146.37332940031988,12.324237260680086,4.108079086893362,9,2278
0.3,0.6,1.6,30s,30,150.22767894605855,10.015810515735952,3.338603505245317,9,909
0.3,0.6,1.6,60s,60,142.122483035194,10.58018222517524,3.526727408391747,9,1688
0.3,0.6,1.6,90s,90,145.0645196994744,12.943622438924947,4.3145408129749825,9,2275
0.3,0.6,1.7,30s,30,147.86668143117717,8.654229151762415,2.884743050587472,9,915
0.3,0.6,1.7,60s,60,141.09688878268983,9.492573534370313,3.164191178123438,9,1611
0.3,0.6,1.7,90s,90,143.84851497691722,9.439849177851555,3.146616392617185,9,2330
0.3,0.6,1.8,30s,30,147.9841655031732,5.831859803030376,1.943953267676792,9,904
0.3,0.6,1.8,60s,60,142.19889795620006,10.02770067864109,3.342566892880363,9,1612
0.3,0.6,1.8,90s,90,144.96365191921822,12.542556225421643,4.180852075140548,9,2343
0.3,0.6,1.9,30s,30,148.71883713409773,5.2348609563614215,1.7449536521204738,9,899
0.3,0.6,1.9,60s,60,140.42056790487322,11.320290944364109,3.7734303147880364,9,1596
0.3,0.6,1.9,90s,90,143.13622950819698,9.415639749513584,3.1385465831711947,9,2318
0.3,0.6,2.0,30s,30,149.2148927435668,6.9178362291749025,2.3059454097249676,9,912
0.3,0.6,2.0,60s,60,140.85807499909814,11.263125772972328,3.754375257657443,9,1671
0.3,0.6,2.0,90s,90,143.8873314944309,10.769228160515754,3.589742720171918,9,2349
0.3,0.6,2.5,30s,30,143.16724179675646,7.44750940215231,2.48250313405077,9,850
0.3,0.6,2.5,60s,60,141.57838915738634,10.884300667154568,3.6281002223848557,9,1666
0.3,0.6,2.5,90s,90,142.06714862588044,9.154854334881941,3.0516181116273136,9,2367
0.3,0.6,3.0,30s,30,144.5199612247967,8.620028918379392,2.8733429727931306,9,897
0.3,0.6,3.0,60s,60,140.56105701244098,10.137900843881265,3.379300281293755,9,1685
0.3,0.6,3.0,90s,90,139.51268376186064,9.065553526538935,3.021851175512978,9,2367
0.3,0.61,1.0,30s,30,154.72598454440842,13.861143819928294,4.620381273309431,9,892
0.3,0.61,1.0,60s,60,144.33847152407975,10.408028981573988,3.469342993857996,9,1602
0.3,0.61,1.0,90s,90,149.43255915966722,14.051803817308727,4.683934605769576,9,2329
0.3,0.61,1.1,30s,30,153.17968360221164,10.069976087522349,3.356658695840783,9,892
0.3,0.61,1.1,60s,60,143.75433116608397,10.735157017905296,3.5783856726350987,9,1621
0.3,0.61,1.1,90s,90,151.21111896592802,16.08578954678197,5.361929848927324,9,2305
0.3,0.61,1.2,30s,30,152.60062936860348,10.14646950151635,3.38215650050545,9,822
0.3,0.61,1.2,60s,60,144.84565893108328,9.125813539326291,3.041937846442097,9,1615
0.3,0.61,1.2,90s,90,150.79541058598005,14.980461374118283,4.993487124706094,9,2355
0.3,0.61,1.3,30s,30,153.01667422509544,11.320623251613892,3.7735410838712973,9,876
0.3,0.61,1.3,60s,60,145.43179045867407,8.805249030625628,2.9350830102085426,9,1662
0.3,0.61,1.3,90s,90,151.3868395544829,14.753383411137959,4.917794470379319,9,2366
0.3,0.61,1.4,30s,30,151.76301291199604,10.912022676548432,3.6373408921828108,9,888
0.3,0.61,1.4,60s,60,143.809889268558,8.498856157707692,2.832952052569231,9,1631
0.3,0.61,1.4,90s,90,148.1700007857517,12.573382538562203,4.1911275128540675,9,2229
0.3,0.61,1.5,30s,30,151.3550961099428,9.291228187811107,3.0970760626037026,9,856
0.3,0.61,1.5,60s,60,141.2533110151264,10.69497826096969,3.564992753656563,9,1634
0.3,0.61,1.5,90s,90,149.64129559962745,15.277912091013437,5.0926373636711455,9,2347
0.3,0.61,1.6,30s,30,152.57238553499946,10.469202443337752,3.4897341477792505,9,875
0.3,0.61,1.6,60s,60,143.36280474428074,11.699486333907908,3.8998287779693026,9,1619
0.3,0.61,1.6,90s,90,150.2344670718461,14.713408608650312,4.90446953621677,9,2323
0.3,0.61,1.7,30s,30,150.28494021229116,12.175780198292305,4.058593399430769,9,906
0.3,0.61,1.7,60s,60,142.43677256473038,10.498850989274182,3.4996169964247272,9,1601
0.3,0.61,1.7,90s,90,148.06574993057646,11.69039877497295,3.89679959165765,9,2385
0.3,0.61,1.8,30s,30,147.96227273244125,6.680548329906862,2.2268494433022874,9,861
0.3,0.61,1.8,60s,60,142.39637875681066,9.917781961175585,3.3059273203918615,9,1605
0.3,0.61,1.8,90s,90,146.406910244203,10.563861719275721,3.5212872397585735,9,2297
0.3,0.61,1.9,30s,30,149.4838955086783,8.634695174786387,2.8782317249287956,9,883
0.3,0.61,1.9,60s,60,142.95536649653798,10.029611622330831,3.343203874110277,9,1660
0.3,0.61,1.9,90s,90,147.12625298153495,11.470904941689628,3.8236349805632095,9,2306
0.3,0.61,2.0,30s,30,149.87994935819313,7.7484684385470235,2.582822812849008,9,893
0.3,0.61,2.0,60s,60,142.56774684529984,11.170857809800985,3.723619269933662,9,1646
0.3,0.61,2.0,90s,90,146.92771352461196,12.329208577141184,4.109736192380395,9,2353
0.3,0.62,1.0,30s,30,154.37015620063758,15.39548175340335,5.1318272511344505,9,942
0.3,0.62,1.0,60s,60,145.74344395013367,11.238979791293474,3.746326597097825,9,1617
0.3,0.62,1.0,90s,90,148.6753707502785,10.023435813887712,3.341145271295904,9,2270
0.3,0.62,1.1,30s,30,152.63330679046982,11.952886195127736,3.9842953983759117,9,912
0.3,0.62,1.1,60s,60,147.90268133540715,10.885305003691908,3.628435001230636,9,1641
0.3,0.62,1.1,90s,90,151.74990244192787,13.84651199648576,4.615503998828586,9,2330
0.3,0.62,1.2,30s,30,153.82405637669,13.084845263591149,4.361615087863716,9,923
0.3,0.62,1.2,60s,60,146.0564203047049,8.889448165387002,2.963149388462334,9,1603
0.3,0.62,1.2,90s,90,150.6641319304392,12.739889091182645,4.2466296970608814,9,2310
0.3,0.62,1.3,30s,30,152.1524032286557,13.327792558025946,4.442597519341982,9,916
0.3,0.62,1.3,60s,60,148.15061683996748,10.683151058111893,3.561050352703964,9,1629
0.3,0.62,1.3,90s,90,151.0075032782745,12.128902910965735,4.042967636988578,9,2312
0.3,0.62,1.4,30s,30,152.55091729681232,12.803851353617718,4.267950451205906,9,881
0.3,0.62,1.4,60s,60,145.2671419301542,11.72249422818228,3.90749807606076,9,1581
0.3,0.62,1.4,90s,90,150.5088673435111,12.850940216692356,4.283646738897452,9,2299
0.3,0.62,1.5,30s,30,154.3128905652395,13.210690839874102,4.403563613291367,9,916
0.3,0.62,1.5,60s,60,144.20762838973266,12.124522341079214,4.0415074470264045,9,1626
0.3,0.62,1.5,90s,90,149.7106480413562,13.360844113245179,4.45361470441506,9,2238
0.3,0.62,1.6,30s,30,152.1112163083091,10.615079351960231,3.538359783986744,9,910
0.3,0.62,1.6,60s,60,146.01729045364385,12.76552754020591,4.255175846735304,9,1646
0.3,0.62,1.6,90s,90,149.3411889521358,13.765487757987986,4.588495919329328,9,2333
0.3,0.62,1.7,30s,30,149.52831816413334,8.875948484173417,2.9586494947244724,9,917
0.3,0.62,1.7,60s,60,146.04133864114974,10.656234470035816,3.5520781566786055,9,1598
0.3,0.62,1.7,90s,90,150.97933898257628,13.71867100930786,4.572890336435953,9,2363
0.3,0.62,1.8,30s,30,149.50181543310168,7.7552586217414365,2.5850862072471457,9,912
0.3,0.62,1.8,60s,60,145.50308787805213,12.215650393904225,4.071883464634742,9,1663
0.3,0.62,1.8,90s,90,147.64894109152786,9.510708044655875,3.1702360148852917,9,2335
0.3,0.62,1.9,30s,30,149.21104029723423,7.489125062781139,2.4963750209270463,9,900
0.3,0.62,1.9,60s,60,144.79617522474183,13.260475521807592,4.420158507269197,9,1679
0.3,0.62,1.9,90s,90,146.1549898777147,10.37338203996127,3.4577940133204232,9,2327
0.3,0.62,2.0,30s,30,149.26684232407393,7.239592677824384,2.4131975592747947,9,878
0.3,0.62,2.0,60s,60,145.26433988652184,11.841411580353173,3.9471371934510575,9,1600
0.3,0.62,2.0,90s,90,146.30967548570212,9.66455140444941,3.22151713481647,9,2310
0.3,0.63,1.0,30s,30,160.29423845499093,14.353433085972707,4.784477695324235,9,848
0.3,0.63,1.0,60s,60,148.92334365402974,12.070789003777033,4.0235963345923444,9,1656
0.3,0.63,1.0,90s,90,153.117096256553,14.107829554619796,4.702609851539932,9,2390
0.3,0.63,1.1,30s,30,152.41394882333083,11.069848480332576,3.689949493444192,9,853
0.3,0.63,1.1,60s,60,149.5726947506788,11.443904802134854,3.8146349340449515,9,1601
0.3,0.63,1.1,90s,90,153.27931427825007,13.00071041289262,4.333570137630873,9,2314
0.3,0.63,1.2,30s,30,154.90184943261596,12.987628319746182,4.329209439915394,9,909
0.3,0.63,1.2,60s,60,150.17848056969797,10.767179133954091,3.5890597113180305,9,1644
0.3,0.63,1.2,90s,90,155.57599010982156,14.998913244461615,4.999637748153872,9,2398
0.3,0.63,1.3,30s,30,154.93507328637395,11.072497566880132,3.6908325222933773,9,897
0.3,0.63,1.3,60s,60,149.98427982585073,11.354431181380905,3.784810393793635,9,1591
0.3,0.63,1.3,90s,90,153.97507550124269,15.12885885207735,5.04295295069245,9,2363
0.3,0.63,1.4,30s,30,153.83915720931103,11.337556637467285,3.7791855458224286,9,877
0.3,0.63,1.4,60s,60,150.18426092041582,9.659411628932475,3.219803876310825,9,1634
0.3,0.63,1.4,90s,90,153.00099086517503,15.74524766911268,5.248415889704227,9,2342
0.3,0.63,1.5,30s,30,157.3404472643942,11.001087316410489,3.667029105470163,9,881
0.3,0.63,1.5,60s,60,149.69927412324753,12.193674516768267,4.064558172256089,9,1637
0.3,0.63,1.5,90s,90,151.5909502894921,14.030074732308314,4.676691577436105,9,2339
0.3,0.63,1.6,30s,30,151.35958129494838,12.283816555327936,4.094605518442646,9,933
0.3,0.63,1.6,60s,60,148.2216412458131,12.337877992813642,4.112625997604547,9,1616
0.3,0.63,1.6,90s,90,153.17901423274634,14.628566816754903,4.876188938918301,9,2355
0.3,0.63,1.7,30s,30,151.24849475573805,10.184957758066465,3.3949859193554883,9,909
0.3,0.63,1.7,60s,60,148.18573096601378,12.186455819892462,4.062151939964154,9,1659
0.3,0.63,1.7,90s,90,151.89161218277874,14.123373222505675,4.707791074168559,9,2349
0.3,0.63,1.8,30s,30,152.15244399481784,6.4188088985791465,2.1396029661930487,9,879
0.3,0.63,1.8,60s,60,149.36108363147983,12.18672105486081,4.06224035162027,9,1683
0.3,0.63,1.8,90s,90,149.0070441989012,11.107394227783361,3.702464742594454,9,2298
0.3,0.63,1.9,30s,30,150.00385136848493,9.073764471842214,3.024588157280738,9,861
0.3,0.63,1.9,60s,60,147.16921653117834,11.760999920991303,3.920333306997101,9,1655
0.3,0.63,1.9,90s,90,148.49791129863056,10.413700006992965,3.4712333356643215,9,2343
0.3,0.63,2.0,30s,30,150.4913335098785,8.252028278139507,2.750676092713169,9,910
0.3,0.63,2.0,60s,60,148.9073936744984,13.385330812392311,4.461776937464104,9,1627
0.3,0.63,2.0,90s,90,150.64512727097733,11.612353820559788,3.8707846068532628,9,2333
0.3,0.64,1.0,30s,30,156.11758797403868,16.481881383996015,5.493960461332005,9,918
0.3,0.64,1.0,60s,60,152.53188623556883,10.975237910905038,3.6584126369683463,9,1585
0.3,0.64,1.0,90s,90,153.6448912096272,11.399081507850806,3.7996938359502686,9,2325
0.3,0.64,1.1,30s,30,153.55570975446017,14.074270015543233,4.691423338514411,9,933
0.3,0.64,1.1,60s,60,151.0365175467828,7.94105479117758,2.64701826372586,9,1570
0.3,0.64,1.1,90s,90,157.3550698251009,15.467584145418098,5.155861381806033,9,2329
0.3,0.64,1.2,30s,30,156.1306470241367,12.064385017447043,4.0214616724823475,9,918
0.3,0.64,1.2,60s,60,151.7782785966059,10.930363753528377,3.6434545845094592,9,1619
0.3,0.64,1.2,90s,90,155.71989146960024,15.483064169585333,5.161021389861777,9,2372
0.3,0.64,1.3,30s,30,156.73581039634752,12.065179138080454,4.021726379360151,9,918
0.3,0.64,1.3,60s,60,152.08630938030575,11.54362296887509,3.847874322958363,9,1649
0.3,0.64,1.3,90s,90,156.33022949093123,12.740298826166336,4.2467662753887785,9,2330
0.3,0.64,1.4,30s,30,155.08024306904974,11.771832758441166,3.923944252813722,9,920
0.3,0.64,1.4,60s,60,149.9145056074991,12.00756875862702,4.00252291954234,9,1613
0.3,0.64,1.4,90s,90,157.06139773278247,15.997626853786755,5.332542284595585,9,2346
0.3,0.64,1.5,30s,30,157.42842522983653,9.864545490887016,3.288181830295672,9,868
0.3,0.64,1.5,60s,60,148.78031268189105,11.61360562785393,3.8712018759513103,9,1629
0.3,0.64,1.5,90s,90,155.84535557117871,15.204582438418852,5.068194146139617,9,2315
0.3,0.64,1.6,30s,30,154.06313827433254,8.704316851318124,2.9014389504393745,9,883
0.3,0.64,1.6,60s,60,151.1056474882777,11.305924554103258,3.7686415180344195,9,1620
0.3,0.64,1.6,90s,90,156.7952552077152,14.939202130624057,4.979734043541352,9,2369
