run_dir,rho_inflation_percentage,w_skip_degradation_factor,coverage_factor,30s_reading_speed,30s_skip_rate,30s_regression_rate,60s_reading_speed,60s_skip_rate,60s_regression_rate,90s_reading_speed,90s_skip_rate,90s_regression_rate,loss_type,loss_total,loss_reading_speed,loss_skip_rate,loss_regression_rate
simulation_data/rho_0.290__w_0.920__cov_0.10,0.29,0.92,0.1,208.0,0.5563060365941593,0.6581953137379937,192.11111111111111,0.5744928069475862,0.5456669411877375,181.25925925925924,0.5612442460949992,0.6568961027656398,sse,904.3463792816215,904.0694497036177,0.15342621375030674,0.12350336425336497
simulation_data/rho_0.290__w_0.700__cov_0.50,0.29,0.7,0.5,201.55555555555554,0.3959879175448443,0.4702197463296762,189.44444444444446,0.32148943443867933,0.45653054406274535,188.29629629629628,0.3191329139744241,0.6040141026904061,sse,907.2633564692158,907.2400438969698,9.715493698566798e-05,0.02321541730889773
simulation_data/rho_0.290__w_0.880__cov_1.20,0.29,0.88,1.2,205.33333333333334,0.5558684582599145,0.33978037740577816,191.22222222222223,0.5402235658176671,0.5224346247869546,184.74074074074076,0.5369432137210305,0.6548145440776262,sse,911.2505967220778,911.1185136844106,0.12558262174086005,0.006500415926340185
simulation_data/rho_0.290__w_0.880__cov_0.40,0.29,0.88,0.4,201.11111111111111,0.5363743030680022,0.5157917989069755,191.0,0.5427113299370575,0.523518777245793,187.33333333333334,0.5345977043336974,0.6601744093251012,sse,915.5685323317639,915.4036070266206,0.11960976354006841,0.045315541603209324
simulation_data/rho_0.290__w_0.980__cov_1.10,0.29,0.98,1.1,193.33333333333334,0.6540209826956798,0.3993332257043155,195.11111111111111,0.6182049039591503,0.5560098323771842,184.88888888888886,0.6289231787973502,0.6739944476860763,sse,919.3217989924408,919.0448492441661,0.257553278438423,0.019396469836149892
simulation_data/rho_0.290__w_0.800__cov_2.40,0.29,0.8,2.4,200.88888888888889,0.4987718917238682,0.18105335072016757,192.55555555555554,0.4592730059828013,0.49940828192882225,185.99999999999997,0.4508873016752683,0.6342874486128587,sse,919.4316975567048,919.3602377824459,0.049844423300140966,0.021615350958768858
simulation_data/rho_0.290__w_0.960__cov_0.70,0.29,0.96,0.7,204.0,0.6153773204269029,0.47992688399824945,191.44444444444446,0.5939948767478724,0.535270833888847,185.62962962962965,0.5980783409886735,0.6739152001420915,sse,921.7465018164434,921.5042754262633,0.20636821777478198,0.03585817240514624
simulation_data/rho_0.300__w_0.700__cov_3.00,0.3,0.7,3.0,200.66666666666666,0.3739254251035033,0.10312170889616984,193.88888888888889,0.32291791022658234,0.4547168115539426,184.66666666666663,0.3079315137405827,0.6006202863152654,sse,921.8533026343285,921.805404693476,0.00033705367188336044,0.047560887180761645
simulation_data/rho_0.290__w_0.880__cov_2.00,0.29,0.88,2.0,202.0,0.5593845564404591,0.2683056006604736,195.77777777777777,0.5362142174315111,0.5387240054861124,181.55555555555554,0.5279125317338393,0.6512446042071995,sse,926.920213754012,926.7891598198023,0.12100275403732705,0.010051180172374661
simulation_data/rho_0.290__w_0.900__cov_0.50,0.29,0.9,0.5,203.77777777777777,0.5654269103485723,0.4901875091445732,194.55555555555554,0.5511670239520243,0.5252923778455063,182.2222222222222,0.5505997727717354,0.6531015116265281,sse,927.6633358099898,927.4880931191365,0.1400668471722463,0.03517584368089725
simulation_data/rho_0.290__w_0.980__cov_0.30,0.29,0.98,0.3,207.11111111111111,0.6361709698399698,0.5941286039924525,193.11111111111111,0.6135417366720582,0.5411471559955178,181.55555555555554,0.6194098764469265,0.6718793498651255,sse,928.8890743158536,928.56341026072,0.23981344078292244,0.08585061435059152
simulation_data/rho_0.290__w_0.800__cov_0.40,0.29,0.8,0.4,207.33333333333334,0.47277194206982887,0.5322297905735149,192.11111111111111,0.44341932524477273,0.4959833028733461,182.66666666666666,0.44926417817719116,0.6331091835155459,sse,928.9893997436895,928.9017264885949,0.040441474500554256,0.04723178059426931
simulation_data/rho_0.290__w_1.000__cov_0.20,0.29,1.0,0.2,209.33333333333334,0.638275602190286,0.6099745545082944,191.66666666666666,0.6434871719495532,0.5526442111731497,181.25925925925924,0.6423835824116814,0.6760499937238892,sse,929.6714789177522,929.3004902679913,0.27390142608514284,0.09708722367572897
simulation_data/rho_0.290__w_0.960__cov_0.20,0.29,0.96,0.2,206.66666666666666,0.601317689348821,0.607073969237498,194.44444444444446,0.5850059917338841,0.5487849046750506,180.07407407407408,0.5945355749253055,0.6643980787439165,sse,931.2567137765017,930.9702486666663,0.1934639755315872,0.09300113430382494
simulation_data/rho_0.290__w_1.000__cov_1.20,0.29,1.0,1.2,206.22222222222223,0.6673060389305925,0.37599160850567304,190.66666666666666,0.646998180817431,0.5560506081791345,185.25925925925924,0.6526255837690409,0.6801584453013122,sse,933.3854345304935,933.0699278065052,0.2982104131078279,0.017296310880447894
simulation_data/rho_0.290__w_0.900__cov_2.00,0.29,0.9,2.0,206.0,0.5703966945459749,0.30059209261472924,193.55555555555554,0.5532777274934365,0.539193964969969,182.14814814814815,0.5453299601896522,0.6518479792438342,sse,935.5754605773817,935.4272866953236,0.14027622424992636,0.007897657808186472
simulation_data/rho_0.290__w_0.720__cov_0.60,0.29,0.72,0.6,196.88888888888889,0.410686932455121,0.4770880859831654,193.66666666666666,0.3514883181713178,0.46255350053227823,186.51851851851853,0.33976735776482614,0.6085438671880349,sse,936.6669020773115,936.6395962510074,0.002053165084288452,0.025252661219754596
simulation_data/rho_0.290__w_0.960__cov_1.60,0.29,0.96,1.6,203.55555555555554,0.6347391106497785,0.3341604379284361,196.66666666666666,0.594852724420931,0.5554278780475175,179.25925925925924,0.5993673904375894,0.658275076374432,sse,936.68684949273,936.4594222923844,0.21659752503458315,0.010829675311041499
simulation_data/rho_0.290__w_0.840__cov_1.40,0.29,0.84,1.4,203.33333333333334,0.5351510430833148,0.31764481552243656,193.22222222222223,0.4944533396660482,0.5129185528001652,184.59259259259258,0.49643594946761765,0.6442763053303494,sse,940.8724713752673,940.7836929198696,0.08467274120134516,0.004105714196294392
simulation_data/rho_0.300__w_0.700__cov_2.00,0.3,0.7,2.0,203.77777777777777,0.39034527121815926,0.22850076777952427,194.44444444444446,0.3278707878218238,0.456512557948702,182.8148148148148,0.3229037908200647,0.5935817450646461,sse,942.065526312374,942.056555091661,0.00019361205411670777,0.008777608658851015
simulation_data/rho_0.290__w_0.860__cov_0.40,0.29,0.86,0.4,205.77777777777777,0.5259689241134372,0.5188522861259911,192.77777777777777,0.5246166872955927,0.5084022883679828,183.62962962962965,0.5195997546220582,0.6519541741589165,sse,946.1619178495425,946.0150593025079,0.102572300564826,0.044286246469730874
simulation_data/rho_0.290__w_0.760__cov_0.20,0.29,0.76,0.2,207.11111111111111,0.44292851274568523,0.6091810816907955,187.44444444444446,0.3917167524695227,0.5049423721674489,187.77777777777777,0.38975883729542676,0.6287631149343194,sse,949.1090802864325,949.0094802549838,0.013688292185243861,0.08591173926360349
simulation_data/rho_0.290__w_0.860__cov_2.00,0.29,0.86,2.0,203.33333333333334,0.5409050233944439,0.28026787358284033,195.77777777777777,0.5180888963666306,0.5329106945607216,181.40740740740742,0.5092781732972601,0.645307939915113,sse,949.6485377395434,949.540954771509,0.09998117104083926,0.007601796993408686
simulation_data/rho_0.290__w_0.980__cov_1.90,0.29,0.98,1.9,208.66666666666666,0.6587080878888236,0.3362311371570126,192.66666666666666,0.6158610806128755,0.5585444285556704,181.33333333333334,0.6267500803997877,0.6701493517105642,sse,951.0802527414073,950.8098563625875,0.25726933396436175,0.013127044855530151
simulation_data/rho_0.290__w_0.840__cov_1.90,0.29,0.84,1.9,207.11111111111111,0.5281502598942693,0.28578648561425296,191.22222222222223,0.49613301070797344,0.5103541003795687,184.5185185185185,0.4947165915051075,0.6460706639836462,sse,952.016097248546,951.9281579050305,0.08266176141649369,0.0052775820990320806
simulation_data/rho_0.290__w_0.920__cov_1.40,0.29,0.92,1.4,208.22222222222223,0.5982179426618681,0.350508265624133,192.33333333333334,0.5576049570725738,0.5339846019865645,182.2962962962963,0.56785285281838,0.6554429587126579,sse,953.3451340833824,953.1727482593942,0.1640849897404855,0.008300834247542892
simulation_data/rho_0.290__w_0.880__cov_0.60,0.29,0.88,0.6,201.77777777777777,0.5408644478230483,0.48641307222116914,196.33333333333334,0.5356896114089462,0.5278173434823247,181.7037037037037,0.5353707301639431,0.6498441896235491,sse,954.6803417970881,954.5283505627868,0.11823173902625973,0.033759495275160284
simulation_data/rho_0.290__w_0.960__cov_2.20,0.29,0.96,2.2,206.22222222222223,0.6347955988687436,0.2645396937079363,193.33333333333334,0.5972971312320459,0.5521658650779786,182.8888888888889,0.5890561159695742,0.6686184056732142,sse,956.5901751047771,956.3633932615079,0.21210311520988684,0.014678728059192167
simulation_data/rho_0.290__w_0.880__cov_2.30,0.29,0.88,2.3,208.44444444444446,0.556841176440568,0.27425972014650035,189.22222222222223,0.5351554535906882,0.523976902011828,185.55555555555554,0.523573356840617,0.6549124017801436,sse,957.7800045771562,957.6538354535555,0.1178362847601253,0.008332838840701157
simulation_data/rho_0.290__w_0.960__cov_1.70,0.29,0.96,1.7,203.11111111111111,0.6437669464025814,0.31167062455603944,192.33333333333334,0.5984969275405426,0.548581522955426,186.22222222222223,0.600788404372877,0.6696074193149056,sse,961.9045464047491,961.6693472361362,0.2238803102245426,0.011318858388451144
simulation_data/rho_0.290__w_0.840__cov_1.00,0.29,0.84,1.0,205.55555555555554,0.5287677330922966,0.4452680442657968,193.22222222222223,0.4974900556939211,0.5112193685326457,183.77777777777777,0.4965208153799517,0.6393996449059232,sse,964.6174883005075,964.514293157386,0.08397209052636373,0.01922305259506171
simulation_data/rho_0.290__w_1.000__cov_1.90,0.29,1.0,1.9,210.66666666666666,0.6735999542092084,0.3333118821873045,191.55555555555554,0.6455321033931287,0.5633482872775879,181.03703703703707,0.6421171270245849,0.6754437531089548,sse,965.2859514395718,964.9775654116,0.2936769874295411,0.014709040542273292
simulation_data/rho_0.290__w_1.000__cov_0.60,0.29,1.0,0.6,208.44444444444446,0.627023104555287,0.49070797292755725,193.22222222222223,0.646834180388248,0.5554763418025311,181.33333333333337,0.6472231564248977,0.6774979069269154,sse,967.7887861175145,967.4721138581807,0.2738871958933502,0.0427850634404205
simulation_data/rho_0.290__w_0.960__cov_1.00,0.29,0.96,1.0,203.77777777777777,0.6285742171298921,0.4611171080497552,194.55555555555554,0.6010332077382734,0.5484338593428245,183.48148148148147,0.6036531492706771,0.6645493918462573,sse,970.4022839583657,970.1523137878198,0.21954482446091864,0.030425346085064947
simulation_data/rho_0.290__w_0.840__cov_2.10,0.29,0.84,2.1,204.66666666666666,0.535716903377917,0.277227752208658,189.44444444444446,0.49694725955020036,0.5085217910971188,188.22222222222223,0.48839061778093235,0.6521054745142147,sse,970.6358511495351,970.546570414564,0.0827649345533577,0.006515800417658993
simulation_data/rho_0.300__w_1.000__cov_3.00,0.3,1.0,3.0,212.66666666666666,0.6876741708022522,0.22639110758098596,189.11111111111111,0.6393853152939235,0.5608257898260107,181.7037037037037,0.6342114011263011,0.679355658096064,sse,970.8207252111696,970.5045410389769,0.29267923456636946,0.023504937626377315
simulation_data/rho_0.290__w_0.860__cov_0.60,0.29,0.86,0.6,205.11111111111111,0.5322632321484408,0.47342115659705997,187.44444444444446,0.5267187833389042,0.5001748368388375,189.55555555555554,0.51770848015646,0.663339391799508,sse,975.224520296887,975.0908214929512,0.1043612419413549,0.02933756199451134
simulation_data/rho_0.290__w_0.800__cov_1.40,0.29,0.8,1.4,207.33333333333334,0.4893881666600088,0.31636113480154177,193.88888888888889,0.45284602079152264,0.4989500614589568,181.77777777777777,0.45764625363143746,0.6266335803675166,sse,976.4418315195585,976.3919200671417,0.048165169009978234,0.0017462834070871036
simulation_data/rho_0.290__w_0.740__cov_0.70,0.29,0.74,0.7,208.88888888888889,0.4216285597450616,0.44789216209413474,189.66666666666666,0.3982415158215543,0.46646247935022056,185.25925925925927,0.3760437623384809,0.6143366996252696,sse,976.5450026509138,976.5170177535961,0.010926450996385626,0.017058446321465366
simulation_data/rho_0.290__w_0.880__cov_1.00,0.29,0.88,1.0,210.66666666666666,0.5538645436712302,0.42848681072179434,189.77777777777777,0.5397565092662417,0.5183414175324199,183.4814814814815,0.5362602030297616,0.6497851429413747,sse,976.8501096998817,976.7087511775917,0.12441810578641363,0.016940416503543738
simulation_data/rho_0.290__w_1.000__cov_1.10,0.29,1.0,1.1,212.22222222222223,0.6668355587079106,0.4066704386491025,189.77777777777777,0.6470326272362225,0.5535297580587211,181.70370370370372,0.6518820684556882,0.6710840086473212,sse,976.9505125759126,976.6332888343925,0.29746532043067714,0.019758421089556936
simulation_data/rho_0.290__w_0.900__cov_0.80,0.29,0.9,0.8,207.11111111111111,0.5658284564413318,0.46726154135932574,195.55555555555554,0.5584103759283372,0.535863997064913,179.48148148148147,0.5569428367939925,0.6461154352080193,sse,979.8346314371199,979.6597721928687,0.14665983948195413,0.028199404769358505
simulation_data/rho_0.300__w_1.000__cov_2.50,0.3,1.0,2.5,210.0,0.682568861667165,0.23849021911530105,189.33333333333334,0.6493279736435955,0.5574050931676153,184.66666666666663,0.6458614884934737,0.6813960625993145,sse,980.1206711093487,979.7957045171102,0.30377178158536344,0.021194810653306535
simulation_data/rho_0.290__w_1.000__cov_0.40,0.29,1.0,0.4,208.0,0.6225739227942872,0.5291097855201843,195.0,0.6421160987412096,0.5563298137448214,179.4814814814815,0.6487702713204685,0.6757958835214574,sse,980.4885885742403,980.1615358613003,0.2698257342234865,0.057226978716566845
simulation_data/rho_0.290__w_0.900__cov_0.90,0.29,0.9,0.9,206.22222222222223,0.5633078695191234,0.45565164373502154,193.22222222222223,0.5562550663785648,0.5313612281003864,183.77777777777777,0.5547778891046511,0.6529648153997459,sse,982.6620484663594,982.4931291362225,0.14371507175580017,0.025204258380865922
simulation_data/rho_0.290__w_0.920__cov_2.30,0.29,0.92,2.3,204.44444444444446,0.5987033456530109,0.2771753588790987,194.33333333333334,0.5585048222767118,0.5413474745347053,183.70370370370372,0.5523898310874625,0.6628592732540971,sse,983.58421117394,983.4161557517984,0.1569776656968706,0.011077756444799799
simulation_data/rho_0.290__w_0.940__cov_0.00,0.29,0.94,0.0,206.22222222222223,0.554500233102421,0.698563247113777,193.44444444444446,0.566524585778765,0.5535906080797528,183.55555555555554,0.5761036968587546,0.6636243175864488,sse,984.6221032701195,984.311003809519,0.15657041893864024,0.15452904166170978
simulation_data/rho_0.290__w_0.900__cov_1.40,0.29,0.9,1.4,211.77777777777777,0.5667348036312131,0.373854236069427,193.22222222222223,0.549237523566459,0.5344556918036621,177.62962962962962,0.5579431366260308,0.6438078173947255,sse,985.1493454188087,984.9971463809798,0.1432293676378785,0.008969670191054682
simulation_data/rho_0.290__w_0.900__cov_2.10,0.29,0.9,2.1,202.66666666666666,0.5737291766602548,0.30592691549987133,195.33333333333334,0.5518759504810276,0.5442574703804209,183.62962962962965,0.5434974876539765,0.6551683972518892,sse,987.9777526172128,987.8289922831083,0.13997210608476385,0.008788228019753427
simulation_data/rho_0.290__w_0.860__cov_2.10,0.29,0.86,2.1,206.44444444444446,0.5388644563186815,0.280657341861891,192.77777777777777,0.5217159147456427,0.5260274827512254,184.2962962962963,0.5059554204976413,0.6501191779383251,sse,988.4655075822106,988.3586134131306,0.0994966593215599,0.0073975097585587506
simulation_data/rho_0.290__w_1.000__cov_0.30,0.29,1.0,0.3,204.66666666666666,0.6184153031547341,0.5680749149621714,194.11111111111111,0.6431263972910777,0.5545647150881694,184.0,0.6457683283310527,0.6796361363272492,sse,989.6856778676273,989.3436847980229,0.26654890854800783,0.07544416105638485
simulation_data/rho_0.290__w_0.760__cov_1.00,0.29,0.76,1.0,210.44444444444446,0.4532268950380801,0.4439133010044017,187.88888888888889,0.41064372231835294,0.4649348094293566,185.85185185185185,0.398532062877921,0.6185198718212211,sse,992.0635539067412,992.0279645389743,0.019286752025676347,0.016302615741277813
simulation_data/rho_0.290__w_1.000__cov_1.70,0.29,1.0,1.7,210.22222222222223,0.6784672639201098,0.32604546240986715,191.44444444444446,0.6450086798290919,0.5614259133012405,182.5925925925926,0.6431229325888685,0.6788393389926456,sse,994.2833201577739,993.9717254733653,0.29677159731305486,0.014823087095562088
simulation_data/rho_0.290__w_0.920__cov_0.70,0.29,0.92,0.7,209.33333333333334,0.5854978463779156,0.4800169339512082,192.55555555555554,0.5681508533589056,0.5282381665055663,182.29629629629628,0.5686220596338138,0.6568867325558357,sse,999.0682185307134,998.8711609578054,0.16446813223607276,0.032589440672025814
simulation_data/rho_0.290__w_0.860__cov_1.30,0.29,0.86,1.3,210.88888888888889,0.5337185226640471,0.36892697452676115,191.66666666666666,0.5222913269531423,0.5177816611439354,181.77777777777777,0.5181475560185693,0.6464007450610642,sse,1000.6820932441934,1000.5718142470353,0.10316631385753064,0.007112683300776227
simulation_data/rho_0.290__w_0.960__cov_1.80,0.29,0.96,1.8,205.33333333333334,0.6445241584984145,0.32064628189628186,196.0,0.5941652770950576,0.5553342045829421,181.1851851851852,0.592331732029081,0.664599683396746,sse,1001.4909623607439,1001.2624155706138,0.21704652877146724,0.011500261358694912
simulation_data/rho_0.270__w_0.980__cov_1.50,0.27,0.98,1.5,205.33333333333334,0.6617563889848526,0.3378597594687923,194.33333333333334,0.610546222297896,0.5587299163269299,183.62962962962962,0.6306492865619795,0.6716749715654559,sse,1003.251542493507,1002.9797859339012,0.25829965062766724,0.013456908978194921
simulation_data/rho_0.290__w_0.780__cov_0.90,0.29,0.78,0.9,210.0,0.4506379308758859,0.4555325179127985,191.88888888888889,0.4223504279018335,0.48088543002704665,182.66666666666666,0.4254164851609048,0.6197844224581502,sse,1006.5613865976148,1006.515483102351,0.026650368226558474,0.019253127037130606
